56,12,96
53,29,11
24,95,84
34,30,61
88,81,27
66,17,37
82,56,89
37,55,74
91,18,83
33,34,98
70,47,43
70,47,43
39,73,27
52,92,63
28,32,98
48,49,78
70,43,13
24,95,84
57,43,23
76,89,36
76,87,40
79,17,49
45,15,82
38,66,23
70,20,65
67,79,49
50,32,51
24,22,27
59,48,38
53,29,11
29,14,97
24,95,84
13,53,21
53,29,11
79,67,65
44,41,55
85,54,46
70,47,43
44,41,55
89,57,86
53,29,11
39,78,99
89,96,28
56,89,97
71,45,86
82,56,89
18,54,88
81,67,10
48,49,78
31,28,85
94,57,95
48,97,84
79,67,65
69,67,44
77,74,17
62,36,24
75,64,63
58,41,35
49,91,36
32,22,90
57,65,85
67,52,94
96,47,93
34,30,61
97,77,19
29,14,97
59,76,88
28,90,27
70,47,43
52,92,63
65,53,38
44,27,55
86,33,28
21,20,75
29,10,64
89,57,86
84,68,66
87,80,87
74,78,83
27,30,14
48,49,78
21,75,21
13,77,32
39,73,27
54,81,88
65,74,79
57,43,23
59,33,21
90,41,57
75,64,63
44,40,37
87,47,36
89,96,28
24,22,27
30,35,99
39,62,48
99,53,25
52,92,63
57,43,23
11,75,86
59,65,73
52,99,51
67,13,10
21,20,75
29,14,97
36,43,21
87,80,87
36,43,21
54,66,66
31,61,68
85,41,36
70,20,65
76,89,36
15,89,10
19,12,89
79,36,72
74,13,47
37,37,63
66,52,35
14,81,52
48,49,78
70,43,13
73,59,54
55,31,64
61,12,87
71,45,86
76,36,22
15,53,14
25,15,65
67,52,94
28,14,76
78,59,88
87,35,21
29,14,97
29,14,97
73,50,80
17,99,33
70,32,29
67,27,29
91,21,80
98,94,59
82,81,83
23,98,61
15,81,23
48,74,96
28,69,38
55,31,64
94,20,45
74,78,83
95,94,90
57,43,23
49,91,36
70,20,65
31,46,60
24,95,84
96,47,93
39,77,42
54,76,89
73,81,30
19,12,89
45,96,19
97,77,19
99,61,78
88,57,66
57,43,23
58,41,35
43,47,37
70,20,65
38,62,81
70,43,13
82,48,94
29,14,97
67,67,13
59,33,21
71,45,86
59,18,57
60,91,34
31,61,68
28,14,53
84,56,22
81,43,35
53,29,11
62,36,24
52,93,43
19,24,66
99,61,78
67,52,94
11,75,86
19,89,59
67,52,94
55,31,64
15,81,23
85,41,36
13,53,21
32,22,90
59,48,38
73,59,54
57,43,23
73,59,54
44,40,37
43,47,37
30,81,35
47,92,48
25,15,65
48,91,71
75,64,63
28,32,98
88,75,73
61,47,94
97,60,30
88,57,66
73,50,80
72,58,72
15,81,23
88,78,83
97,77,19
86,77,43
59,18,57
31,46,60
11,75,86
45,15,82
54,76,89
85,21,87
29,14,97
49,91,36
